Order ID,Product,Quantity Ordered,Price,Order Date,Time,Purchase Address,City,Product Type
145089,AA Batteries (4-pack),-320415,3.84,2019-15-01,5:06-PM,"468 Elm St, New York City, NY 10001","""""",Batterues
219271,ThinkPad Laptop,1,999.99,25-06-2019,1:52 Pk,"724 Main St, Boston, MA 02215",Atlanta,""""""
181055,Wired Headphones,-8993244,11.99,2019-08-04,4:37 PM,"610 13th St, Seattle, WA 98101",NULL,?
203938,LG Dryer,-9010399,600.0,05-26-2019,6:26 PM,"774 Park St, San Francisco, CA 94016",NULL,Dryeg
224934,27in 4K Gaming Monitor,5692335,389.99,01-07-2019,2:26 PM,"512 Adams St, Atlanta, GA 30301",San Francisco,Monitor
196414,AA Batteries (4-pack),-2750572,3.84,05-27-2019,10:41 PM,"506 Elm St, Seattle, WA 98101",14.95,Batteries
251213,AAA Batteries (4-pack),1,2.99,2019-13-09,2:59 PM,"359 Wilson St, Austin, TX 73301",Austib,10-23-2019
278158,USB-C Charging Cable,1,11.95,19-10-2019,9:13 PM,"58 Elm St, Portland, OR 97035",?,null
299816,AA Batteries (4-pack),-20,3.84,13-12-2019,3:05 PM,"624 Jackson Vt, Damlas, TX 75001",New York City,Batteries
288770,Wireb-Headphones,200,11.99,11-25-2019,8:47 AM,"549 1st St, Boston, MA 02215",,4:45 PM
160174,Wired Headphones,931040,11.99,2019-08-02,9:15 PM,"998 13th St, Portland, OR 97035",171723,NULL
159003,AAA Batteries (4-pack),2,2.99,2019-07-02,11:03 AM,"204 9th St, Los Angeles, CA 90001",N/A,Batteries
281612,Apple Airpods Headphones,-36,150.0,13-11-2019,7:50 PM,"21 Sunset St, San Francisco, CA 94016",?,Headphones
184901,Flatscreen TV,1,300.0,2019-06-04,9:22 AM,"344 Highland St, Los Angeles, CA 90001","""""",389.99
197089,Macbook Pro Laptop,-18,1700.0,2019-09-05,12:54 PM,"179 Willow St, San Francisco, CA 94016",NULL,Laptop
280014,Wired Headphones,1,11.99,2019-09-11,2:26 AM,"508 Washington St, Portland, ME 04101",?,Headphones
287192,27in 4K Gaming Monitor,1,389.99,2019-02-11,1:31 PM,"465 Dogwood St, Los Angeles, CA 90001",,Monitor
283493,Bose SoundSport Headphones,1887728,99.99,12-11-2019,10:16 PM,"508 14th St, Seattle, WA 98101",1,Headphones
236725,AAA Batteries (4-pack),221,2.99,24-08[2019,8:15 PM,"590 Lakeview St, San Francisco, CA 94016",Austin,Batteries
199552,Lightning Charging Cable,251,14.95,04-05[2019,6:44 PM,"313 Cedar St, Atlanta, GA 30301",Seattle,Cable
171956,34in Ultrawide Monitor,234,379.99,03-23-2019,1:35 PM,"442 Hill St, New York City, NY 10001",Atlanta,Monitor
308885,Lightning Charging Cable,-6273960,14.95,17-12-2019,6:21 PM,"776 River St, Atlanta, GA 30301",-3958103,Cable
238659,Google Phone,1,600.0,2019-16-08,7:16 PM,"132 7th St, Seattle, WA 98101",?,Phone
261246,Flatscreen TV,1,300.0,04-10-2019,4:52 PM,"788 4th St, Boston, MA 02215",14.95,18-03-2019
312392,Lightning Charging Cable,210,14.95,2019-01-12,9:34 Aj,"816 7th St, Dallas, TX 75001",AA Batteries (4-pack),Cable
315308,AA Batteries (4-pack),1,3.84,21-12-2019,1:52 AM,"170 4th St, Boston, MA 02215",,Batteries
229457,AA Batteries (4-pack),1,3.84,13-07-2019,9:53 AM,"437 North St, Atlanta, GA 30301",?,700.0
281236,AA Batteries (4-pack),2,3.84,2019-09-11,1:55 PM,"868 South St, San Francisco, CA 94016",-94,1
308969,USB-C Charging Cable,1,11.95,2019-14-12,1:17 PM,"665 Cherry St, San Francisco, CA 94016",Atlanta,Cable
191012,iPhone,1,700.0,23-04-2019,7:02 PM,"6 Forest St, San Francisco, CA 94016",unknown,23-02-2019
238897,Wired Headphones,1,11.99,05-08-2019,8:58 PM,"317 Adams St, New York City, NY 10001",unknown,Headphones
189305,Vareebadd Phone,1,400.0,2019-02-04,5:36 PM,"409 Sunset St, Seattle, WA 98101",296,N/A
246132,27in FHD Monitor,-69,149.99,07-08-2019,12:05 PM,"56 Lincoln St, Los Angeles, CA 90001",,01-12-2019
167744,27in 4K Gaming Monitor,1,389.99,31-03?2019,8:45 PM,"670 Ridge St, San Francisco, CA 94016",Atlanta,Lightning Charging Cable
232339,34in Ultrawide Monitor,1,379.99,07-25-2019,9:22 OM,"4 Chestnut St, San Francisco, CA 94016",Boston,2019-07-07
166269,Apple Airpods Headphones,1,150.0,27-03-2019,12:02 PM,"496 Johnson St, Seattle, WA 98101",null,Headphones
194088,AAA Batteries (4-pack),2,2.99,04-04-2019,6:46 PM,"718 12th St, Austin, TX 73301",?,Batteriws
309908,Bose SoundSport Headphones,1,99.99,2019-05-12,4:28 PM,"309 6th St, New York City, NY 10001",252,Headphones
196788,USB-C Charging Cable,224,11.95,2019-07-05,9:25 AM,"276 12th St, Boston, MA 02215",Los Angeles,14.95
302135,Flatscreen TV,1,300.0,18-12-2019,10:29 AM,"750 West St, San Francisco, CA 94016",,""""""
301892,iPhone,1,700.0,13-12-2019,12:35 PM,"6 Walnut St, Portland, OR 97035",unknown,1
200272,20in Monitor,253,109.99,2019-04-05,2:22 PM,"295 Highland St, Seattle, WA 98101",?,N/A
199605,Lightning Charging Cable,1,14.95,05-31-2019,6:21 PM,"425 Meadow St, San Francisco, CA 94016",null,Cable
192072,34in Ultrawide Monitor,1,379.99,11-04-2019,6:20 PM,"568 Adams St, Austin, TX 73301","391 Maple St, Atlanta, GA 30301",N/A
264609,Bose SoundSport Headphones,271081,99.99,02-10-2019,5:39 PM,"299 Pine St, Los Angeles, CA 90001","""""",NULL
309554,AA Batteries (4-pack),-86,3.84,26-12-2019,6:00 AM,"15 Lakeview St, San Francisco, CA 94016",Austin,Batteries
229789,AAA Batteries (4-pack),-20,2.99,05]07-2019,3:28 PM,"918 Lincoln St, New York City, NY 10001",New Yory Sity,Batteries
201782,34in Ultrawide Monitor,1,379.99,05-30-2019,9:28 AM,"534 North St, San Francisco, CA 94016",1,Monitor
184104,Bose SoundSport Headphones,1,99.99,2019-06-04,10:38 PM,"674 Hill St, New York City, NY 10001",Seattle,Headphones
265401,ThinkPad Laptop,-2490781,999.99,18-10-2019,10:24#AM,"239 Chestnut St, Boston, MA 02215",null,null
180411,Apple Airpods Headphones,362,150.0,05-04-2019,7:40 PM,"26 Lincoln St, San Francisco, CA 94016","289 Main St, San Francisco, CA 94016",Headphones
293490,AA Batteries (4-pack),1,3.84,06-11-2019,6:56 PM,"476 South St, Boston, MA 02215",Los Angeles,Batteries
246277,Lightning Charging Cable,9247130,14.95,07-08-2019,11:02 AM,"929 Wilson St, Portland, OR 97035","""""",Cable
182794,AAA Batteries (4-pack),-44,2.99,2019-16-04,11:39 AM,"273 Madison St, New York City, NY 10001",New York City,""""""
176845,USB-C Charging Cable,1,11.95,2019-15-04,2:26 PM,"925 Cedar St, San Francisco, CA 94016",City,Cable
142957,Apple Airpods Headphones,231,150.0,26-01-2019,5:26 PM,"126 Meadow St, San Francisco, CA 94016",N/A,Headphokes
240592,Wired Headphones,277,11.99,12-08-2019,8:49 AM,"571 Walnut St, Portland, OR 97035",1,NULL
242290,Wired Headphones,4808101,11.99,20-08?2019,9:34 PM,"669 5th St, Atlanta, GA 30301",Dallas,"812 1st St, Austin, TX 73301"
152062,27in 4K Gaming Monitor,-68,389.99,02-02-2019,8:20 PM,"660 Center St, Atlanta, GA 30301",City,Monitor
185746,USB-C Charging Cable,1,11.95,12-04:2019,6:25 AM,"81 5th St, Los Angeles, CA 90001",AA Batteries (4-pack),Cable
255680,34in Ultrawide Monitor,2380882,379.99,15-09-2019,6:55 PM,"109 West St, New'York_Cpty,_NY 10001",Boston,
245858,USB-C Charging Cable,1,11.95,03-08-2019,1:52 PM,"883 Cedar St, New York Clby, NY_10001",New York'City,unknown
301089,Bose SpundSport Headlhoizs,1,99.99,15-12-2019,6:59 PM,"442 Chestnut St, San Francisco, CA 94016",null,Headphones
193770,AA Batteries (4-pack),1,3.84,08-04-2019,3:54 PM,"185 Madison St, Dallas, TX 75001",-72,unknown
270977,Bosc SoundSporc Headphones,-92,99.99,10-27-2019,11:20 AM,"101 Hill St, San Francisco, CA 94016",New York City,Headphobes
275174,Lightning Charging Cable,1,14.95,10-10-2019,1:45 PM,"978 Meadow St, Portland, OR 97035",Atlanta,Cable
146036,AA Batteries (4-pack),249,3.84,2019-04-01,2:20 PM,"708 5th St, Los Angeles, CA 90001",NULL,Batteries
288597,iPhone,1,700.0,27-11-2019,4:37 PM,"915 Elm#St, New York Cnvy, NY%10001",N/A,iPhone
261054,iPhone,532059,700.0,02-10-2019,11:14 AM,"992 Cherry St, Atlanta, GA 30301",,N/A
217025,LG Washing Machine,1,600.0,2019-11-06,5:16 PM,"652 Pine St, Atlanta, GA 30301",,iPhone
307954,Bose SoundSport Headphones,1,99.99,23-12-2019,6:23 PM,"351 Lincoln St, Atlanta, GA 30301",N/A,Hsadphonef
310465,iPhone,1,700.0,2019-07-12,10:44 AM,"430 5th St, Boston, MA 02215",null,iPhone
225893,Lightning Charging Cable,1,14.95,2019-07-07,8:47 Pk,"92 West Du, Xeatble, WA 98101","632 9th St, Boston, MA 02215",Cable
152983,AAA Batteries (4-pack),1,2.99,09-02[2019,10:12 AM,"474 Dogwood St, Boston, MA 02215",San Francisco,NULL
253531,27in FHD Monitor,1,149.99,2019-10-09,5:51 PM,"773 Elm St, San Francisco, CA 94016","114 14th St, Los Angeles, CA 90001",Monktor
167477,AA Batteries (4-pack),-67,3.84,14-03-2019,7:15 PM,"780 Meadow St, Boston, MA 02215",?,2.99
261212,Apple Airpods Headphones,1,150.0,2019-20-10,8:34 AM,"46 River St, San Francisco, CA 94016","""""",
231449,Lightning Charging Cable,283,14.95,07-27-2019,5:34 PM,"961 1st St, Seattle, WA 98101",Dallas,Cable
172223,iPhone,7955636,700.0,03-27-2019,6:38 AM,"678 Chestnut St, Boston, MA 02215",AA Batteries (4-pack),?
306785,AAA Batteries (4-pack),1,2.99,2019-03-12,3]57 PM,"28 Hill St, Los Angeles, CA 90001",Boston,
147643,Lightning Charging Cable,3,14.95,31-01-2019,7:39 PM,"111 Dogwood St, Los Angeles, CA 90001",7:00 PM,Cable
151279,AA Batteries (4-pack),-17,3.84,02-21-2019,10:10 AM,"218 Kacison St, Dallas, TX 75001",1:59 PM,Batteries
198754,Apple Airpods Headphones,1,150.0,29-05-2019,9:38 PM,"374 Sunset St, San Francisco, CA 94016",USB-C Charging Cable,Headphones
149841,AA Batteries (4-pack),1,3.84,01-24-2019,12:03 PK,"31 4th St, Los Angeles, CA 90001",2019-07-12,""""""
147495,Wired Headphones,1,11.99,08-01-2019,9:34 PM,"791 Jefferson St, San Francisco, CA 94016",Bose SoundSport Headphones,Headphones
259800,34in Ultrawide Monitor,1,379.99,27-10-2019,2:21 PM,"372 9rh St, San Francisco, CA 94016",NULL,Monitor
229111,Lightning Charging Cable,1,14.95,01@07.2019,8:17 zM,"777 Madison St, Los Angeles, CA 90001",Dallas,N/A
263229,Wired Headphones,8002262,11.99,10-23-2019,9:02 AM,"330 11th St, New York City, NY 10001",New York City,?
219545,AAA Batteries (4-pack),285,2.99,2019-02-06,7:01 AM,"544 Madison St, Los Angeles, CA 90001",N/A,AA Batteries (4-pack)
261310,Apple Airpods Headphones,1,150.0,2019-19-10,2:16 PM,"865 Lakeview St, Dallas, TX 75001",NULL,2019-19-06
259299,Macbook Pro Laptop,1,1700.0,30-09?2019,11:59 PK,"240 Chestnut St, Los Angeles, CA 90001",Dallas,01-09-2019
231427,Macbook Pro Laptop,-1740539,1700.0,07-24-2019,3:23 PM,"417 Forest St, Los Angeles, CA 90001","""""",Lapvop
286710,Bose SoundSport Headphones,1,99.99,11-23-2019,9:45 PM,"3 Cherry St, Los Angeles, CA 90001",Boston,""""""
268649,AA Batteries (4-pack),1,3.84,07-10-2019,5:27 [M,"209 5th St, New York City, NY 10001",1,17-05-2019
168787,USB-C Charging Cable,3048125,11.95,13?03-2019,6:55 PM,"877 Dogwood St, San Francisco, CA 94016",San Fdancisgo,NULL
267944,Wired Headphones,-45,11.99,15-10-2019,4:28 PM,"469 Madison St, Los Angeles, CA 90001","""""",3.84
197725,Apple Airpods Headphones,1,150.0,2019-09-05,5:20 AM,"57 12th St, New York City, NY 10001",Cable,11.95
191409,AA Batteries (4-pack),1,3.84,2019-08-04,8:22 PM,"808 Hill St, New York City, NY 10001",unknown,Batteries
201849,27in FHD Monitor,-47,149.99,05-24-2019,9:51 AM,"890 Highland St, Boston, MA 02215","""""",Monitor
271906,iPhone,-89,700.0,10-28-2019,9:01 AM,"515 2nd St, Atlanta, GA 30301",unknown,iPhone
142542,Vareebadd Phone,1,400.0,2019-16-01,1:02 PM,"255 13th St, New York City, NY 10001",99.99,Phone
156629,AAA Batteries (4-pack),1,2.99,02-25-2019,12:13 AM,"475 12th St, San Francisco, CA 94016",2.99,Batteries
194941,20in Monitor,-64,109.99,29-05-2019,2:02 AM,"311 Hill St, Atlanta, GA 30301",279649,Monitor
220361,AAA Batteries (4-pack),266,2.99,06-29-2019,7:50 AM,"579 South St, New York City, NY 10001",220836,297
141607,AA Batteries (4-pack),2,3.84,27-01-2019,8:18 PM,"861 Cedar St, Dallas, TX 75001",N/A,?
192530,Google Phone,1,600.0,2019-05-04,11:38 AM,"28 Madison St, Seattle, WA 98101",N/A,unknown
174610,Wired Headphones,203,11.99,04-03?2019,4:28 PM,"18 Lakeview St, Portland, ME 04101",Atlanta,Headphones
204092,Wired Headphones,1,11.99,11-05-2019,8:38 PM,"219 Hickory St, Los Angeles, CA 90001",Dallas,Headphoncs
195921,Apple Airpods Headphones,1,150.0,2019-16-05,9:52 PM,"280 Willow St, Dallas, TX 75001","74 13th St, New York City, NY 10001",Headpkones
217461,iPhone,1,700.0,01-06-2019,12:14 PM,"592 1st St, Los Angeles, CA 90001",unknown,iPhove
242654,34in Ultrawide Monitor,-34,379.99,08-08-2019,8:23 PM,"433 1st St, San Francisco, CA 94016",,
286624,AA Batteries (4-pack),1,3.84,06-11-2019,10:35 AM,"111 Johnson St, New York City, NY 10001","""""",Batteries
196357,Apple Airpods Headphones,1,150.0,2019-08-05,12:56 PM,"987 10th St, Dallas, TX 75001",10:01 AM,1
194170,Google Phone,247842,600.0,30-05-2019,12:30 PM,"711 Maple St, San Francisco, CA 94016",Austin,Phone
303742,Lightning Charging Cable,1,14.95,2019-07-12,12:46 PM,"824 Maple St, Dallas, TX 75001",,USB-C Charging Cable
219544,LG Washing Machine,1,600.0,10-06-2019,7:29 AM,"894 10th St, Atlanta, GA 30301",City,14-08-2019
267024,Lightning Charging Cable,1,14.95,02-10-2019,10:36 AM,"704 Sunset St, San Francisco, CA 94016",San Francisco,unknown
218761,Bose SoundSport Headphones,1,99.99,2019-04-06,7:33 AM,"910 Hill St, Austin, TX 73301",NULL,NULL
196629,iPhone,296,700.0,24-05-2019,5:19 PM,"569 4th St, San Francisco, CA 94016",Portland,iPhone
198186,AAA Batteries (4-pack),1,2.99,30-05-2019,11:16 AM,"872 Cherry St, Boston, MA 02215",unknown,Batteries
297709,Wired Headphones,8110033,11.99,22-12-2019,2:08 PM,"526 5th St, Seattle, WA 98101",Scattle,"701 5th St, Los Angeles, CA 90001"
176261,USB-C Charging Cable,-3370130,11.95,16-03-2019,8:22 PM,"37 Madison St, Portland, OR 97035",Dallas,Cable
178568,Apple Airpods Headphones,1,150.0,04-30-2019,5:31 AM,"95 2nd St, Seattle, WA 98101",veattle,null
162574,AAA Batteries (4-pack),3,2.99,08-03-2019,12:14 PM,"194 Jackson St, San Francisco, CA 94016",NULL,Batteries
282656,Bose SoundSport Headphones,1,99.99,21-11-2019,2:57 PM,"907 5th St, San Francisco, CA 94016",,11:12 PM
182579,AA Batteries (4-pack),-94,3.84,04-21-2019,10:58 PM,"929 Jefferson St, Portland, ME 04101",Dallas,Batteries
232248,Wired Headphones,-87,11.99,10?07-2019,10:28 AM,"664 South St, New York City, NY 10001",unknown,150.0
279269,Lightning Charging Cable,-7953950,14.95,15-11-2019,1:25 PM,"125 Elm St, Atlanta, GA 30301",260416,Cable
208910,34in Ultrawide Monitor,1,379.99,2019-18-05,4:44 PM,"864 14th St, Boston, MA 02215",?,Monptor
289443,iPhone,1,700.0,18-11-2019,9:38 PM,"600 14th St, Los Angeles, CA 90001",San Francisco,?
242353,Lightning Charging Cable,251,14.95,2019-12-08,9:39 PM,"786 Pine St, Los Akdeles, CA 90001",Seattle,""""""
313343,Apple Airpods Headphones,-89,150.0,13-12-2019,9:24 PM,"731 West St, Dallas, TX 75001",unknown,?
230044,Bose SoundSport Headphones,211,99.99,28-07-2019,11:58 AM,"962 Lakeview St, San Francisco, CA 94016",,27in FHD Monitor
192868,Vareebadd Phone,1,400.0,2019-07-04,10:25 PM,"776 Spruce St, Boston, MA 02215",Austin,""""""
276653,Lightning Charging Cable,-36,14.95,2019-03-10,5:24 PM,"558 Hill St, Dallas, TX 75001","""""",Cable
228662,iPhone,1,700.0,30-07-2019,5:55 PM,"295 9th St, Atlanta, GA 30301",,null
213497,USB-C Charging Cable,-2206869,11.95,2019-19-06,9:43 PM,"920 Meadow St, Atlanta, GA 30301",152609,Wired Headphones
161292,Flatscreen TV,1,300.0,02-24-2019,9:10 Pj,"149 4th St, New York City, NY 10001",Seattle,1
223547,Apple Airpods Headphones,-90,150.0,14-07-2019,10:36 AM,"791 Lake St, San Francisco, CA 94016",San Frahcisco,Headphmnes
230501,Macbook Pro Laptop,1,1700.0,24-07-2019,1:14 PM,"421 4th St, San Francisco, CA 94016",NULL,Laptop
243513,Google Phone,263,600.0,27-08-2019,2:17 AM,"462 2nd St, Dallas, TX 75001",Austin,Phote
275794,USB-C Charging Cable,1175368,11.95,18-10-2019,12:53 AM,"856 7th St, Boston, MA 02215",Dallas,06-22-2019
271779,USB-C Charging Cable,1,11.95,03-10-2019,12:30 PM,"230 6th St, Seattle, WA 98101",Sesttle,Cable
248614,iKhone,1613729,700.0,04-09-2019,4:41 PM,"907 Park St, Los Angeles, CA 90001",Atlanta,iPhone
158959,USB-C Charging Cable,1,11.95,02-22-2019,6:31 PM,"99 Johnson St, San Francisco, CA 94016",null,Cable
314947,AAA Batteries (4-pack),260,2.99,21-12-2019,12:05 PM,"474 Elm St, Los Angeles, CA 90001",?,Batteries
277812,AA Batteries (4-pack),1,3.84,22-10-2019,3:54 PM,"643 Hickory St, Boston, MA 02215",1,tatteries
261292,Apple Airpods Headphones,1,150.0,10-27-2019,1:31 PM,"613 Center St, Atlanta, GA 30301",Boston,Headphones
299996,Macbook Pro Laptop,1,1700.0,2019-10-12,12:37 PM,"786 9th St, New York City, NY 10001",4:36 PM,Laptop
307914,AA Batteries (4-pack),1,3.84,2019-15-12,7:16 PM,"664 Main St, New York City, NY 10001",153023,Batteries
183918,27in 4K Gaming Monitor,-6122576,389.99,2019-19-04,4:25 PM,"737 Hill St, qtlanta, GA 30301",AA Batteries (4-pack),Monitor
154414,AAA Batteries (4-pack),-74,2.99,2019-10-02,5:02 PM,"670 5th St, Los Angeles, CA 90001",,Batteries
269841,AAA Batteries (4-pack),2,2.99,10-23-2019,10:00 PM,"931 River St, San Francisco, CA 94016",San Franclsco,Batteries
169528,34in Ultrawide Monitor,836073,379.99,2019-07-03,8:50 PM,"265 Ridge St, Portland, ME 04101",Povtland,unknown
294376,27un 4K Gaoing Momitor,-4216429,389.99,2019-14-11,5:36 PM,"638 Johnson St, Boston, MA 02215",Atlanta,Monitor
156491,Wired Headphones,1,11.99,2019-18-02,4:34 PM,"428.Wklson Xt, Los$Angeles, CA 90001",685456,Headphones
276403,Lightning Charging Cable,-3254081,14.95,01-10-2019,6:55#PM,"248 Washington St, Atlanta, GA 30301",City,N/A
292699,Bose SoundSport Headphones,1,99.99,11-11.2019,4:02 PM,"444 North St, Atlanta, GA 30301",Atlqnta,
276356,Wired Headphones,-9731116,11.99,2019-17-10,6:51 AM,"443 7th St, San Francisco, CA 94016",Atlanta,?
185909,Lightning Charging Cable,1,14.95,2019-06-04,4:12 PM,"587 11th St, San Francisco, CA 94016",149779,Cable
258514,Wired Headphones,229,11.99,2019-14-09,3:25 PM,"610 Walnut St, Dallas, TX 75001",1,Headphones
231780,34in Ultrawide Monitor,1,379.99,22-07-2019,11:57 AM,"459,13ch Wj, San Frzncisco, CA 94016",NULL,NULL
318028,Google Phone,-97,600.0,2019-18-12,5:06 AM,"462 2nd St, San Francisco, CA 94016",null,Phone
201090,ThinkPad Laptop,-2944214,999.99,31-05-2019,11:51 AM,"25 Willow St,-Austin, TX 73301",Google Phone,AA Batteries (4-pack)
250914,Google Phone,1,600.0,29-09-2019,6:56 PM,"560 Walnut St, Portland, OR 97035",155692,
288124,USB-C Charging Cable,7748933,11.95,30-11-2019,7:31 PM,"177 Washington St, New York City, NY 10001",Los Angeles,Cablg
141687,AA Batteries (4-pack),1,3.84,17.01-2019,7:12 PM,"838 2nd St, New York City, NY 10001","""""",Battesies
159212,Wired Headphones,1,11.99,19-02-2019,4:01 PM,"99 Main St, San Francisco, CA 94016",Atlanta,null
313636,iPhonc,1,700.0,30-12-2019,5:40 PM,"670 Elm St, Portland, OR 97035",New York City,City
319165,AAA Batteries (4-pack),3529543,2.99,16-12-2019,7:11 PM,"330 Pine St, Dallas, TX 75001",N/A,Batteries
168864,27in 4K Gaming Monitor,1,389.99,06-03-2019,7:28 PM,"632 Willow St, Austin, TX 73301",Auftin,Monitor
193704,AA Batteries (4-pack),2,3.84,28-04-2019,11:58 AM,"647 Ridge St, Los Angeles, CA 90001",Atlanta,Batteries
291333,27in FHD Monitor,1,149.99,2019-10-11,5:38 PM,"784 14th St, San Francisco, CA 94016",Portland,Monitor
280249,USB-C Charging Cable,1,11.95,09-11-2019,6:36 PM,"156 Washington St, San Francisco, CA 94016",Wired Headphones,Lightning Charging Cable
223642,Wired Headphones,1,11.99,23-07-2019,9:50 PM,"384 Lincoln St, Austin, TX 73301",Boston,Headphones
249128,Apple Airpods Headphones,1,150.0,26-09/2019,2:16 PM,"757 6th St, San Francisco, CA 94016",Sav.Frcncisco,1:58 PM
201148,27in FHD Monitor,-48,149.99,2019-18-05,12:55 PM,"928 Dogwood St, Atlanta, GA 30301",Seattle,?
187989,AAA Batteries (4-pack),245,2.99,14-04-2019,9:40 iM,"589 13th St, Atlanta, GA 30301",NULL,Bajteries
167531,Lightning Charging Cable,1,14.95,2019-18-03,11:12 PM,"266 Washington St, Austin, TX 73301",238814,Cable
287841,AA Batteries (4-pack),1,3.84,23-11-2019,9:26 PM,"847 Main St, Atlanta, GA 30301",unknown,1
250625,iPhone,4636307,700.0,11-09-2019,8:18 PM,"225 Forest St, Austin, TX 73301",N/A,12:19 PM
242564,USB-C Charging Cable,1,11.95,08-21-2019,8:04#AM,"416 Sunset St, Portland, OR 97035",unknown,Cable
198706,Apple Airpods Headphones,1,150.0,10-05-2019,6:03 AM,"242 Spruce St, San Francisco, CA 94016",null,Headphones
191963,USB-C Charging Cable,1,11.95,08-04-2019,12:04.PM,"36 8th St, Atlanta, GA 30301",Boston,Ccble
169961,Wired Headphones,1,11.99,05-03-2019,5:38 PM,"115!Church St, Los Angeles, CA 90001",11.99,1
259276,27in 4K Gaming Monitor,1,389.99,28#09-2019,6:55 PM,"453 Jefferson St, Seattle, WA 98101",Atlanta,Monitor
170442,Lightning Charging Cable,1,14.95,18-03-2019,8:26 PM,"824 5th St, Seattle, WA 98101",?,8:04 PM
209100,Lightning Charging Cable,2,14.95,2019-17-05,8:05 PM,"893 Cherry St, Los Angeles, CA 90001",185983,Bose SoundSport Headphones
142487,Lightning Charging Cable,1,14.95,2019-04-01,1:24 PM,"999 North St, Los Angeles, CA 90001",306580,Cable
188196,Wired Headphones,1,11.99,05-04-2019,1:11 PM,"441 8th St, San Francisco, CA 94016",San Franvisco,Headphones
266956,20in Monitor,1,109.99,10-23-2019,3:29 PM,"703 11th St, San Francisco, CA 94016",300.0,""""""
146701,iPhone,1,700.0,24-01-2019,8:34 PK,"625 Adams St, San Francisco, CA 94016",null,iPhone
198770,20in Monitor,260,109.99,05-21-2019,12:17 AM,"902 12th St, Boston, MA 02215",Austin,6:30 PM
293662,AA Batteries (4-pack),7359262,3.84,2019-16-11,11:36 AM,"575 6th St, Dallas, TX 75001",2019-09-05,unknown
179642,AAA Batteries (4-pack),1,2.99,16.04-2019,5:34 AM,"855 River St, New York City, NY 10001",?,?
298476,27in FHD Monitor,1,149.99,2019-17-12,4:20 PM,"302 Ridge St, New Yowk City, NY 10001",Iew York City,?
226248,Bose SoundSport Headphones,1,99.99,07-27-2019,2:00 PM,"455 Lake St, San Francisco, CA 94016",Austin,Geadphonss
199127,AA Batteries (4-pack),-6207824,3.84,2019-02-05,11:47 AM,"853 Church St, Los Angeles, CA 90001",Los Angeles,Batteries
147140,USB-C Charging Cable,-13,11.95,2019-08-01,12:54 PM,"524 2nd St, San Francisco, CA 94016",?,Cable
281032,Lightning Charging Cable,1,14.95,2019-10-11,9:52 AM,"56 Church St, Los Angeles, CA 90001",NULL,07-23-2019
207760,Lightning Charging Cable,1,14.95,06-05-2019,6:41 PM,"375 14th St, San Francisco, CA 94016",null,Cable
282986,AAA Batteries (4-pack),-5444925,2.99,14-11-2019,9:46 PM,"529 2nd St, San Francisco, CA 94016",Boston,null
240723,Bose SoundSport Headphones,1,99.99,04-08-2019,5:01 PM,"412 13th St, San Francisco, CA 94016",null,Headphones
282042,USB-C Charging Cable,2811707,11.95,08-11-2019,12:59 PM,"447 Cedar St, Dallas, TX 75001","""""",Cable
187064,AAA Batteries (4-pack),-1304658,2.99,2019-04-04,7:41 PM,"688 Hill St, New York City, NY 10001",null,Batteries
290696,Bose SuundSpory Headphones,1,99.99,02-11-2019,12:04 PM,"854 Jefferson St, San Francisco, CA 94016",New York City,Headphones
273559,27in FHD Monitor,1,149.99,22-10-2019,6:29 PM,"534 Park St, Boston, MA 02215",unknown,Monitor
235900,Bose SoundSport Headphones,1,99.99,01-07-2019,10:00 PM,"286 West St, Boston, MA 02215",29-10-2019,Headphones
213421,Wired Headphones,7408283,11.99,24-06.2019,12:16 PM,"463 Dogwood St, Portland, OR 97035",Pprtland,Headphones
169018,27in/4K Gaming Movitor,1,389.99,27-03-2019,3:18 PM,"34 5th St, Dallas, TX 75001",unknown,Austin
153711,USB-C Charging Cable,-10,11.95,03-02-2019,8:58 AM,"910 10th St, Atlanta, GA 30301",Seattle,Cable
245551,Flatscreen TV,1,300.0,08-22-2019,4:40 PM,"454 Adams St, San Francisco, CA 94016",null,TV
256567,Apple Airpods Headphones,-1381812,150.0,01-09]2019,2:36 PM,"359 River St, Seattle, WA 98101",,Flatscreen TV
279649,Lightning Charging Cable,-51,14.95,23-11-2019,11:33 AM,"668 Main St, Boston, MA 02215",231,14.95
247919,34in Ultrawide Monitor,1,379.99,10#08-2019,11:57 PM,"168 Willow St, Dallas, TX 75001",N/A,
254357,USB-C Charging Canle,296,11.95,2019-13-09,1:25 PM,"303 Park St, San Francisco, CA 94016",San Francisco,Cable
275672,AA Batteries (4-pack),2,3.84,22-10-2019,7:25 PM,"588 8th St, Dallas, TX 75001",N/A,Batteries
189671,AA Batteries (4-pack),-6121033,3.84,25-04-2019,11:07 AM,"133 Cherry St, Boston, MA 02215","""""",NULL
312069,AAA Batteries (4-pack),1,2.99,16-12-2019,4:07 PM,"922 5th St, Los Angeles, CA 90001",City,1
221655,Lightning Charging Cable,1,14.95,29-06-2019,7:39 AM,"163 13th|St, Ngw York Clty, NY 10001",,
235315,USB-C Charging Cable,2,11.95,2019-13-07,4:06 PM,"398 South St, Austin, TX 73301",Amstin,unknown
