Order ID,Product,Quantity Ordered,Price,Order Date,Time,Purchase Address,City,Product Type
213585,Bose SoundSport Headphones,1,99.99,06-21-2019,12:32 Po,"969 Chersy St, Neq York Citt, NY 10001","""""",null
290028,USB-C Charging Cable,1,11.95,11-26-2019,1:57 AM,"917 River St, Atlanta, GA 30301","""""",27in 4K Gaming Monitor
190291,Lightning Charging Cable,-3968677,14.95,2019-11-04,11:23 AM,"401 7th St, Austin, TX 73301",Atlanta,2019-19-12
154077,Wired Headphones,1,11.99,02-22-2019,6:18 PM,"786 6th St, New York City, NY 10001",Austin,null
271000,AA Batteries (4-pack),-3,3.84,2019-18-10,12-09 AM,"435 12th St, San Francisco, CA 94016",City,NULL
303783,AAA Batteries (4-pack),297,2.99,12-23-2019,6:48 PM,"577 Hickory St, Gkston,|MA 02215",Portland,1
271292,Apple Airpods Headphones,-24,150.0,15-10-2019,3:26 PM,"956 Maple St, Los Angenas, CA|90001",?,27in FHD Monitor
145089,AA Batteries (4-pack),1,3.84,2019-15-01,5[06 PN,"468 Elm Sy, Ner York Diey, NY 10001",San Francisco,11-26-2019
219271,ThinkPad Laptop,5823563,999.99,06-25-2019,1:52 PM,"724 Main St, Boston, MA 02215",Dallas,"274 5th St, New York City, NY 10001"
181055,Wired Geadphones,1,11.99,08-04-2019,4:37 PM,"610 13th St, Seattle, WA 98101",Los Angeles,
203938,LG Dryer,1,600.0,05-26-2019,6:26 kM,"774 Park St, San Francisco, CA 94016",Dallas,2019-07-07
224934,27in 4K Gaming Monitor,1,389.99,2019-01-07,2:26 PM,"512 Adams St, Atlanta, GA 30301",New York City,7:14 PM
196414,AA Batteries (4-pack),1,3.84,05-27-2019,10:41 PM,"506 Elm St, Seattle, WA 98101",N/A,N/A
251213,AAA Batteries (4-pack),-4594933,2.99,13-09-2019,2:59 PM,"359 Wilson St, Austin, TX 73301",NULL,""""""
278158,USB-C Charging Cable,1,11.95,19-10-2019,9:13 PM,"58 Elm St, Portland, OR 97035",Dallas,08-12-2019
299816,ZW Hatteriss (4-pack),5671758,3.84,2019-13-12,3:05 PM,"624 Jasksov.St, Dallas, TX 75001",New York City,Wired Headphones
288770,Wired Headphones,203,11.99,11-25-2019,8:47 AM,"549 1st St, Boston, MA 02215",,07-12-2019
160174,Wired Headphones,2029013,11.99,2019-08-02,9:15 PM,"998 13th St, Portland, OR 97035",NULL,Headphonvs
159003,AAA Batteries (4-pack),2,2.99,07-02-2019,11:03 AM,"204 9bh At,,Los Angemew, WX 90001",N/A,301892
281612,Apple Airpods Headphones,495544,150.0,2019-13-11,7:50 PM,"21 Sunset St, San Francisco, CA 94016",Portland,2
184901,Flatscreen TV,77006,300.0,2019-06-04,9:22|AM,"344 Highland St, Los Angeles, CA 90001",Boston,13-01-2019
197089,Macbook Pro Laptop,260,1700.0,2019-09-05,12:54 PM,"179 Willow St, San Francisco, CA 94016",null,-2628004
280014,Wired Headphones,-7761017,11.99,09-11-2019,2:26 AM,"508 Washington St, Portland, ME 04101",null,-4086087
287192,27in 4K Gaming Monitor,1,389.99,2019-02-11,1:31 PM,"465 Dogwood St, Los Angeles, CA 90001",unknown,3:46 PM
283493,Bose SoundSport Headphones,1,99.99,2019-12-11,10:16 PM,"508 14th St, Seattle, WA 98101",Austin,""""""
236725,AAA Batcerlcs#(4-pack),-5923096,2.99,08-24-2019,8:15 PM,"590 Lakeview St, San Francisco, CA 94016",unknown,LG Dryer
199552,Lightning Charging Cable,1,14.95,2019-04-05,6:44 PM,"313 Cedar St, Atlanta, GA 30301",N/A,211834
171956,34in Ultrawide Monitor,1,379.99,23-03-2019,1:35 PM,"442 Hill St, New York City, NY 10001","""""",Wired Headphones
308885,Lightning Charging Cable,-3013150,14.95,2019-17-12,6:21 PM,"776 River St, Atlanta, GA 30301",San Francisco,"248 Dogwood St, Boston, MA 02215"
238659,Glogle%Phone,7035887,600.0,2019-16-08,7:16 PM,"132 7th St, Seattle, WA 98101",N/A,-8249601
261246,Flatscreen TV,1,300.0,2019-04-10,4:52 kM,"788 4th St, Boston, MA 02215",NULL,3
312392,Lightning Charging Cable,1,14.95,2019-01-12,9:34 AM,"816.7th Sj, Dallas, TX 75001",Boston,288
315308,AA Bdttaries (4-pagy),1,3.84,12-21-2019,1:52 AM,"170 4th St, Boston, MA 02215",N/A,"345 Adams St, Los Angeles, CA 90001"
229457,AA Babtdties (4-pack),-9999405,3.84,2019-13-07,9:53 AM,"437 North St, Atlanta, GA 30301",null,248746
281236,AA Batteries (4-pack),2,3.84,09-11-2019,1:55 PM,"868 South St, San Francisco, CA 94016",Boston,1
308969,USB-C Charging Cable,8236057,11.95,2019-14-12,1:17 PM,"665 Cherry St, San Francisco, CA 94016",City,null
191012,iPhone,-7586532,700.0,23-04-2019,7:02 PM,"6 Forest St, San Francisco, CA 94016",?,1
238897,Wired Headphones,9760388,11.99,2019-05-08,8:58 PM,"317 Adams St, New York City, NY 10001",?,4:39 PM
189305,Dareetadd Phune,1,400.0,2019-02-04,5:36 iM,"409 Sunset St, Seattpa, WA 98101",N/A,12:48 PM
246132,27ib FHD Monitkr,1,149.99,2019-07-08,12:05 PM,"56 Lincoln St, Los Angeles, CA 90001",null,700.0
167744,27in 4K Gaming Monitor,-7625258,389.99,03-31-2019,8:45 PM,"670 Ridge St, San Francisco, CA 94016",296840,?
232339,34in Ultrawide Monitor,-54,379.99,07-25-2019,9:22 PM,"4 Chestnut St, San Francisco, CA 94016",?,Monitot
166269,Apple Airpods Headphones,1,150.0,03-27-2019,12:02 PM,"496 Johnson St, Seattle, WA 98101",unknown,?
194088,AAA Batteries (4-pack),2,2.99,2019-04-04,6:46 PM,"718 12th St, Austin, TX 73301",N/A,-100
309908,Bose SoundSport Headphones,1,99.99,2019-05-12,4:28 PM,"309 6th St, New York City, NY 10001",NULL,N/A
196788,USB-C Charging Cable,1,11.95,2019-07-05,9:25 AM,"276 12th St, Boston, MA 02215",N/A,""""""
302135,Flatscreen GV,265,300.0,18-12@2019,10:29 AM,"750 West St, San Francisco, CA 94016",null,unknown
301892,iPhone,-2438640,700.0,13-12-2019,12:35 PM,"6 Walnut St, Portland, OR 97035",Boston,2019-10-12
200272,20in Monitor,1,109.99,04@05-2019,2:22 PM,"295 Highland St, Seattle, WA 98101",unknown,NULL
199605,Lightning Charging Cable,1,14.95,05-31-2019,6:21 PM,"425 Meadow St, San Francisco, CA 94016",Portland,3239563
192072,34in Ultrawide Monitor,-776625,379.99,11@04-2019,6:20 PM,"568 Adams St, Austin, TX 73301",NULL,"389 4th St, New York City, NY 10001"
264609,Bose SoundSport Headphones,2420004,99.99,2019-02-10,5:39 PM,"299 Pine St, Los Angeles, CA 90001",NULL,""""""
309554,AA Batteries (4-pack),2,3.84,12-26-2019,6:00 AM,"15 Lakeview St, San Francisco, CA 94016",1,237852
229789,AAA Batteries (4-pack),295,2.99,05-07-2019,3:28 PM,"918 Lincoln St, New York City, NY 10001",Los Angeles,
201782,34in Ultrawide Monitor,1,379.99,05-30-2019,9:28 AM,"534 North St, San Francisco, CA 94016",10:29 AM,""""""
184104,Bose SoundSport Headphones,234,99.99,06-04-2019,10:38 PM,"674 Hill St, New York City, NY 10001","503 11th St, New York City, NY 10001",292
265401,ThinkPad Laptop,1,999.99,2019-18-10,10:24 AM,"239 Chestnut St, Boston, MA 02215",San Francisco,""""""
180411,Apple Airpods Headphones,5215831,150.0,05-04-2019,7:40 PM,"26 Lincoln St, San Francisco, CA 94016","""""",Macbook Pro Laptop
293490,AA Batteries (4-pack),5593255,3.84,2019-06-11,6:56 PM,"476 South St, Boston, MA 02215","""""",2019-19-07
246277,Lightning Charging Cable,287,14.95,2019-07-08,11:02 AM,"929 Wilson St, Portland, OR 97035",Boston,4:47 PM
182794,AAA Batteries (4-pack),2,2.99,16-04-2019,11:39 AM,"273 Madison St, New York City, NY 10001",NULL,Battsries
176845,USB-C Charging Cable,1461937,11.95,2019-15-04,2:26 PM,"925 Cedar St, San Francisco, CA 94016",Austin,-38
142957,Apple Airpods Headphones,-3,150.0,01-26-2019,5:26 PM,"126 Meadow St, San Francisco, CA 94016",?,USB-C Charging Cable
240592,Wired Headphones,225,11.99,12-08#2019,8:49 AM,"571 Walnut St, Portland, OR 97035",?,11:51 PM
242290,Wired Headphones,1,11.99,20-08-2019,9:34 PM,"669 5th St, Atlanta, GA 30301",Portland,Hxqdphoned
152062,27hn 4K$Gamihg Lonitor,-4,389.99,2019-02-02,8:20 PM,"660 Center St,%Atlanta,|BA 30301",N/A,11.95
185746,USB-C Charging Cable,8281056,11.95,12-04-2019,6:25 AM,"81 5th St, Los Angeles, CA 90001",unknown,6:23 PM
255680,34in Ultrdwide Mknitor,1,379.99,15-09[2019,6:55 Pk,"109 West St, New York Fity, NG 10001",NULL,1
245858,USB-C Charging Cable,1,11.95,2019-03-08,1:52 PM,"883 Cedar St, New York Cjty, IY 10001",234,
301089,Bose SoundSport Headphones,-6814955,99.99,15#12-2019,6:59 PM,"442 Chestnut St, San Francisco, CA 94016",unknown,unknown
193770,AA Batteries (4-kack),288,3.84,2019-08-04,3:54 PM,"185 Madison St, Dallas, TX 75001","""""",NULL
270977,Bose SoundSport Headphones,-91,99.99,10-27-2019,11:20 AM,"101 Hill St, San Francisco, CA 94016",null,
275174,Lightning Charging Cable,243,14.95,10-10?2019,1:45 PM,"978 Meadow St, Portland, OR 97035",unknown,NULL
146036,AA Bwtrerier (4-oack),1,3.84,2019-04-01,2:20 PM,"708 5th St, Los Angeles, CA 90001",N/A,2
288597,iPhone,9284241,700.0,11-27-2019,4:37 PM,"915 Elm St, New York City, NY 10001",Atlanta,i'hone
261054,iPhone,-6081664,700.0,2019-02-10,11:14 wM,"992 Cherry St, Atlanta, GA 30301","""""",NULL
217025,LG Washing Machine,4378559,600.0,11-06-2019,5:16 PM,"652 Pine St, Atlanta, GA 30301",Dallas,NULL
307954,Bose SoundSport Headphones,224,99.99,12-23-2019,6:23 PM,"351 Lincoln St, Atlanta, GA 30301",N/A,161452
310465,iPhone,-3934177,700.0,2019-07-12,10:44 AM,"430 5th St, Boston, MA 02215",City,12:39 PM
225893,Libhtging Chsrgync Cabne,-7653842,14.95,2019-07-07,8:47 'M,"92 West St, Seattle, WA 98101",Dallas,""""""
152983,AAA Batteries (4-pack),-862346,2.99,09-02-2019,10:12 AM,"474 Dogwood St, Boston, MA 02215",Portland,3.84
253531,27in FMD Moninor,-780588,149.99,10-09[2019,5:51 PM,"773 Elm St, San Francisco, CA 94016",N/A,2019-06-04
167477,AA Batteries (4-pack),224,3.84,14-03-2019,7:15 PM,"780 Meadow St, Boston, MA 02215",City,-3255642
261212,Xkpke Airpods Headphunes,-16,150.0,20-10-2019,8:34 AM,"46 River St, San Francisco, CA 94016",Boston,191951
231449,Lightning Charging Cable,-40,14.95,27-07-2019,5:34 PM,"961 1st St, Seattle, WA 98101",Portland,NULL
172223,iPhone,1,700.0,27-03-2019,6:38 AM,"678 Chestnut St, Boston, MA 02215",San Francisco,7:07 AM
306785,AAA Batteries (4-pack),1,2.99,2019-03-12,3:57 PM,"28 Hill St, Los Angeles, CA 90001",San Francisco,12:07 PM
147643,Lightning Charging Cable,3,14.95,01-31-2019,7:39 PM,"111 Dogwood St, Los Angeles, CA 90001",null,NULL
151279,AA Batteries (4-pack),-52,3.84,02-21-2019,10:10 AM,"218 Madison St, Dallas, TX 75001",Austin,""""""
198754,Apple Airpods Headphones,207,150.0,05-29-2019,9:38 PM,"374 Sunset St, San Francisco, CA 94016",unknown,""""""
149841,AA Batteries (4-pack),-9592759,3.84,24-01-2019,12:03 PM,"31 4th St, Los Angeles, CA 90001",N/A,""""""
147495,Wired Headpvones,2008707,11.99,2019-08-01,9:34^PL,"791 Jefferson St, San Francisco, CA 94016",?,8930441
259800,34in Ultrawide Monitor,200,379.99,27-10-2019,2:21 PM,"372 9th St, San Francisco, CA 94016",,Monidor
229111,Lightning Charging Cable,-1378602,14.95,01-07-2019,8:17 AM,"777 Madison St, Los Angeles, CA 90001",unknown,"999 4th St, Portland, OR 97035"
263229,Wired-Headphones,-26,11.99,10-23-2019,9:02 AM,"330 11th St, New York City, NY 10001",?,NULL
219545,AAA Batteries (4-pack),1,2.99,2019-02-06,7:01 AM,"544 Madison St, Los Angeles, CA 90001",Dallas,14.95
261310,Wpple.Cispuds Headpyonfs,-36,150.0,19-10-2019,2:16 PM,"865 Lakeview St, Dallas, TX 75001",N/A,305300
259299,Macbook Pro Laptop,1,1700.0,30-09*2019,11:59 PM,"240 Chestnut St, Los Angeles, CA 90001",N/A,153788
231427,Macbook Pro Laptop,-6117787,1700.0,07-24-2019,3:23.PM,"417 Forest St, Los Angeles, CA 90001",,?
286710,Bose SoundSport Headphones,-59,99.99,11-23-2019,9:45 PM,"3 Cherry St, Los Angeles, CA 90001",City,N/A
268649,AA Batterpes (4-pack),-95,3.84,07-10:2019,5:27 PM,"209 5th St, New York City, NY 10001",N/A,unknown
168787,USB-C Charging Cable,1,11.95,13-03-2019,6:55 PM,"877 Dogwood St, San Francisco, CA 94016","""""",Seattle
267944,Wired Headphones,-51,11.99,2019-15-10,4:28 PM,"469 Madison St, Los Angeles, CA 90001",NULL,"338 Hickory St, San Francisco, CA 94016"
197725,Apple Airpods Headphones,1,150.0,2019-09-05,5:20 AM,"57 12th St, New York City, NY 10001",9:34 AM,unknown
191409,AA Batteries (4-paxk),1,3.84,2019-08-04,8:22 Pk,"808 Hill St, New York City, NY 10001",?,"242 Spruce St, San Francisco, CA 94016"
201849,27in RHD Monmtpr,2807793,149.99,24-05-2019,9:51 AM,"890 Highland St, Boston, MA 02215",N/A,null
271906,iPhone,754427,700.0,10-28-2019,9:01 AM,"515 2nd St, Atlanta, GA 30301",null,11:57 AM
142542,Vareebadd Phone,256,400.0,16-01-2019,1:02 PM,"255 13th St, New York City, NY 10001",Austin,AAA Batteries (4-pack)
156629,AAA Batteries (4-pack),-9220244,2.99,02-25-2019,12:13 AM,"475 12th St, San Francisco, CA 94016",Atlanta,Twttewies
194941,20in Monitor,-5,109.99,05-29-2019,2:02 AM,"311 Hill St, Atlanta, GA 30301",Boston,4:46 PM
220361,AAA Batteries (4-pack),2,2.99,06-29-2019,7:50 AM,"579 South St, New York City, NY 10001",?,"214 11th St, New York City, NY 10001"
141607,AA Batteries (4-pack),2,3.84,27-01-2019,8:18 PM,"861 Xedar'St, Dallas, TX 75001",unknown,1
192530,Guogle Phote,4611429,600.0,05-04/2019,11:38 AM,"28 Madison St, Seattle, WA 98101",City,2019-08-07
174610,Wired Headphones,-4,11.99,04-03-2019,4:28 PM,"18 Lakeview St, Portland, ME 04101",NULL,34in Ultrawide Monitor
204092,Wired Headphones,1,11.99,2019-11-05,8:38 PM,"219 Hickory St, Los Angeles, CA 90001",Portland,Time
195921,Apple Aigpods Headphlnes,-1501127,150.0,16-05-2019,9:52 PM,"280 Willow St, Dallas, TX 75001",Portland,unknown
217461,iPhone,9930578,700.0,2019-01-06,12:14 PM,"592 1st St, Los Angeles, CA 90001",Dallas,?
242654,34in Ultrawide Monitor,-6041088,379.99,2019-08-08,8:23 PM,"433 1st St, Ddn Frsncisco, CA 94016",NULL,Monjtor
286624,AA Batteries (4-pack),1,3.84,2019-06-11,10:35 AM,"111 Mofnson St, New York City, NY 10001",NULL,3
196357,Apple Airpods Headphones,-1288640,150.0,08-05-2019,12:56 PM,"987 10th St, Dallas, TX 75001",Austin,2019-07-10
194170,Goofle Phonz,1,600.0,30-05-2019,12:30 PM,"711 Maple St, San Francisco, CA 94016",N/A,08-02-2019
303742,Lightning Charging Cable,1,14.95,07-12-2019,12:46 PM,"824 Maple St, Dallas, TX 75001",null,"754 North St, Atlanta, GA 30301"
219544,LG Washing Machine,-7516019,600.0,2019-10-06,7:29 AM,"894 10th St, Atlanta, GA 30301",Seattle,"222 Walnut St, Austin, TX 73301"
267024,Lightning Charging Cable,1,14.95,2019-02-10,10:36 AM,"704 Sunset St, San Francisco, CA 94016",Seattle,12:31 PM
218761,Bose SoundSport Headphones,268,99.99,2019-04-06,7:33 AM,"910 Hill St, Austin, TX 73301",N/A,2019-13-01
196629,iPhone,-5519645,700.0,05-24-2019,5:19 IM,"569 4th St, San Francisco, CA 94016",,NULL
198186,AAA Batteries (4-pack),-6748042,2.99,05-30-2019,11:16 AM,"872 Cherry St, Boston, MA 02215","""""",285970
297709,Wired Headphones,-7108811,11.99,22-12-2019,2:08 PM,"526 5th St, Seattle, WA 98101",N/A,196357
176261,USB-C Charging Cable,-78,11.95,2019-16-03,8:22 PM,"37 Madison St, Portland, OR 97035",?,999.99
178568,Apple Airpods Headphones,7057736,150.0,04-30-2019,5:31 AM,"95 2nd St, Seattle, WA 98101",unknown,
162574,AAA Batteries (4-pack),3,2.99,2019-08-03,12:14 PM,"194 Jacksog!St, San Ftanciscu, CA 94016",null,
282656,Bose SoundSport Headphones,1,99.99,21-11-2019,2:57 PM,"907 5th St, San Francisco, CA 94016",City,iPhone
182579,AA Batteries (4-pack),243,3.84,04-21-2019,10:58 PM,"929 Jefferson St, Portland, ME 04101",Seattle,3.84
232248,Wired Feadphones,1444075,11.99,2019-10-07,10:28 AM,"664 South St, New York City, NY 10001",null,1
279269,Lightning Charging Cable,1,14.95,15-11-2019,1:25 PM,"125 Elm St, Atlanta, GA 30301",NULL,?
208910,34in Ultrawide Monitor,1,379.99,2019-18-05,4:44 PM,"864 14th St, Boston, MA 02215",99.99,27in FHD Monitor
289443,iPhone,3977555,700.0,2019-18-11,9:38 PK,"600 14th St, Los Angeles, CA 90001",unknown,389.99
242353,Lightning Charging Cable,-7816411,14.95,2019-12-08,9:39 PM,"786 Pine St, Los Angeles, CA 90001",Seattle,"428 Center St, New York City, NY 10001"
313343,Apple Airpods Headphones,-17,150.0,13:12-2019,9:24%PI,"731 West St, Dallas, TX 75001",unknown,NULL
230044,Bose SoundSpoxt Headphones,-9106279,99.99,07-28-2019,11:58 AM,"962 Lakeview St, San Francisco, CA 94016",NULL,8:15 PM
192868,Vareebadd Phone,-1118015,400.0,2019-07-04,10:25 PM,"776 Spruce St, Boston, MA 02215",?,N/A
276653,Lightning Charging Cable,3540689,14.95,2019-03-10,5:24 PM,"558 Hill St, Dallas, TX 75001",Atlanta,156393
228662,iPhone,1,700.0,07-30-2019,5:55!OK,"295 9th St, Atlanta, GA 30301",Los Angeles,iihone
213497,USB-C Charging Cable,1,11.95,2019-19-06,9:43 PM,"920 Meadow St, Atlanta, GA 30301",,2019-13-10
161292,Flatscreen TV,1,300.0,24.02-2019,9:10 PM,"149 4th St, New York City, NY 10001",NULL,?
223547,Apple Airpods Headphokes,240,150.0,2019-14-07,10:36 AM,"791 Lake St, San Francisco, CA 94016",null,27in FHD Monitor
230501,Macbook Pro Laptop,217,1700.0,07-24-2019,1:14 PM,"421 4th St, San Francisco, CA 94016",City,unknown
243513,Giogle Phone,-4422985,600.0,27-08#2019,2:17 AM,"462 2nd St, Dallas, TX 75001",NULL,unknown
275794,USB-C Charging Xabme,2,11.95,2019-18-10,12:53 AM,"856!7dh St, Boston, KA 02215",N/A,06-28-2019
271779,USB-C Charging Cable,-1452184,11.95,2019-03-10,12:30 PM,"230 6th St, Seattle, WA 98101",?,15-09-2019
248614,iPhone,298,700.0,04-09-2019,4:41 PM,"907 Park St, Los Angeles, CA 90001",2019-14-04,unknown
158959,USB-C Charging Cable,-91,11.95,22-02-2019,6:31 PM,"99 Johnson St, San Francisco, CA 94016",Batteries,299767
314947,AAA Batteries (4-pack),2,2.99,12-21-2019,12:05 PM,"474 Elm St, Los Angeles, CA 90001",Boston,223
277812,AA Batteries (4-pack),-4824087,3.84,10-22-2019,3:54 PM,"643 Hickory St, Boston, MA 02215",?,""""""
261292,Apple Airpods Headphones,1081169,150.0,10-27-2019,1:31 PM,"613 Center St, Atlanta, GA 30301",NULL,2019-12-05
299996,Madbomk Pro Laptop,-8254953,1700.0,10-12-2019,12:37 PN,"786 9th St, Neq York Ciey, NH 10001",?,?
307914,AA Batteries (4-pack),290,3.84,15-12-2019,7:16 PM,"664 Main St, New York City, NY 10001",San Francisco,?
183918,27in 4K Gaming Monitor,1,389.99,2019-19-04,4#25 PM,"737 Hill St, Atlanta, GA 30301",City,?
154414,AAA Batteries (4-pack),238,2.99,2019-10-02,5:02 PM,"670 5th St, Los Angeles, CA 90001",San Francisco,?
269841,AAA Batteries (4-pack),-7442170,2.99,10-23-2019,10:00 PM,"931 River St, San Francisco, CA 94016",null,unknown
169528,34in Ultrawide-Monitor,1,379.99,2019-07-03,8:50 PM,"265 Ridge St, Portland, ME 04101",NULL,14.95
294376,27mn 4K Gwming Monitor,1,389.99,14-11-2019,5:36 PM,"638 Johnson St, Boacon, OA 02215",Austin,""""""
156491,Wired Headphines,1,11.99,2019-18-02,4:34 PM,"428 Wilson St, Los Angeles, CA 90001",Seattle,299816
276403,Lightning Charging Cable,1,14.95,01-10-2019,6:55 PM,"248 Washington St, Atlanta, GA 30301",unknown,
292699,Bose SoundSport Headphones,-30,99.99,2019-11-11,4:02 PM,"444 Notth Sg, Atlanta, GA 30301",NULL,Headphjnes
276356,Wired Headphones,1,11.99,2019-17-10,6:51 AM,"443 7th St, San Francisco, CA 94016",null,2019-18-08
185909,Lighvning Crargljg Cable,270,14.95,06#04-2019,4:12 PM,"587 11th St, San Francisco, CA 94016","992 Willow St, Boston, MA 02215",?
258514,Wired Headphones,2,11.99,2019-14-09,3:25 PM,"610 Walnut St, Dallas, TX 75001",City,Hezdphones
231780,34in Ultrasidr Moiijur,-97,379.99,07-22-2019,11.57 AM,"459 13th St, San Francisco, CA 94016",null,unknown
318028,Google Phone,7181876,600.0,18-12-2019,5:06 AM,"462 2nd St, San Francisco, CA 94016",Atlanta,254198
201090,ThinkPad Laptop,-1969940,999.99,05-31-2019,11:51 AM,"25 Willow St, Austin, TX 73301",unknown,unknown
250914,Google Phone,146092,600.0,29-09/2019,6:56 PM,"560 Eslnut Xt, Porcland, OR 97035",N/A,1700.0
288124,USB-F Charginf Cable,218,11.95,11-30-2019,7:31 PM,"177 Washington St, New York City, NY 10001",Boston,11.95
141687,AA Batteries (4-pack),-32,3.84,2019-17-01,7:12 PM,"838 2nd St, New York City, NY 10001","""""","893 Cherry St, Los Angeles, CA 90001"
159212,Wired Headphones,-2171737,11.99,19-02-2019,4-01 PM,"99 Main St, San Francisco, CA 94016",Los Angeles,158233
313636,iPhone,1,700.0,12-30-2019,5:40 PM,"670 Elm St, Portland, OR 97035",NULL,iKhone
319165,AAA Batteries (4-pack),2,2.99,16?12-2019,7:11 PM,"330 Pine St, Dallas, TX 75001",NULL,unknown
168864,27in 4K Gaming Monitor,-350150,389.99,2019-06-03,7:28 PM,"632 Willow St, Austin, TX 73301",N/A,300.0
193704,AA Batteries (4-pack),2,3.84,28-04]2019,11:58 AM,"647 Ridge St, Los Angeles, CA 90001",unknown,"244 14th St, San Francisco, CA 94016"
291333,27in FHD Monitor,-11,149.99,10-11-2019,5:38 PM,"784 14th St, San Francisco, CA 94016",Dallas,
280249,USB-C Charging Cable,-6101857,11.95,09-11[2019,6:36 PM,"156 Washington St, San Francisco, CA 94016",Portland,-87
223642,Wired Headpvones,-37,11.99,07-23-2019,9:50 PM,"384 Oincoln St, Austin, TX-73301",,5:27 PM
249128,Apple Alrpods Headphones,1,150.0,26-09-2019,2:16 PM,"757 6th St, San Francisco, CA 94016",unknown,""""""
201148,27in FHD Monitor,-79,149.99,18-05[2019,12:55 PM,"928 Dogwood St, Atlanta, GA 30301",City,N/A
187989,AAA^Batteries (4-pack),1,2.99,2019-14-04,9:40 [M,"589 13th St, Atlanta, GA 30301","""""",null
167531,Lightning Charging Cable,223,14.95,2019-18-03,11:12 PM,"266 Washington St, Austin, TX 73301",Boston,null
287841,AA Batteries (4-pack),1,3.84,23-11-2019,9:26 Pi,"847'Maig St, Atlanta, GA 30301",,null
250625,iPhone,-96,700.0,11-09-2019,8:18 PM,"225 Forest St, Austin, TX 73301",Seattle,?
242564,USB-C Charging Cable,-75,11.95,08-21-2019,8:04 AM,"416 Sunset St, Portland, OR 97035",NULL,Bose SoundSport Headphones
198706,Apple Airpods Headphones,-32,150.0,2019-10-05,6:03$AJ,"242!Spruce St, San Franfkscm, CA 94016",Dallas,238622
191963,USB-C Charging Cable,1,11.95,2019-08-04,12:04 PM,"36 8th St, Atlanta, GA 30301",149.99,Cdble
169961,Wired Headphones,267,11.99,2019-05-03,5:38 PM,"115 Church St, Los Angeles, CA 90001",N/A,Heedphones
259276,27in 4K Gaming Monitor,1684903,389.99,28-09-2019,6:55 PM,"453 Jefferson St, Seattle, WA 98101",?,213585
170442,Lightning Charging Cable,248,14.95,2019-18-03,8:26 PM,"824 5th St,^Seattle, WA 98101",Dallas,14-12-2019
209100,Lightning Charging Cable,-27,14.95,2019-17-05,8:05 PM,"893 Cherry St, Los Angeles, CA 90001",Dallas,NULL
142487,Lightning Charging Cable,265,14.95,2019-04-01,1:24 PM,"999 North St, Los Angeles, CA 90001",City,-511044
188196,Wired Headphones,1,11.99,05-04.2019,1:11 PM,"441 8th St, San Francisco, CA 94016",?,N/A
266956,20in Monitor,217,109.99,23]10-2019,3:29 PM,"703 11th St, San Francisco, CA 94016",City,01-24-2019
146701,iPhone,-72,700.0,01-24-2019,8:34 IM,"625 Adams St, San Francisco, CA 94016",?,3.84
198770,20in Monitor,203,109.99,05-21-2019,12:17 AM,"902 12th St, Boston, MA 02215",null,NULL
293662,AA Batteries (4-pack),-71,3.84,16-11-2019,11:36 AM,"575 6th St, Dallaf, TX 75001",null,3.84
179642,AAA Batteries (4-pack),5358152,2.99,16-04-2019,5:34 AM,"855 River St, New York City, NY 10001",unknown,
298476,27in FHD Monitor,-7740410,149.99,2019-17-12,4:20 PM,"302 Ridge St, New York bity, NY 10001","""""",unknown
226248,Bose SoundSport Headphones,-7273018,99.99,27-07-2019,2:00 PM,"455 Lake St, San Francisco, CA 94016",,600.0
199127,AA Batteries (4-pack),-1394494,3.84,02-05-2019,11:47 AM,"853 Church St, Los Angeles, CA 90001",?,Batterier
147140,USB-C Charging Cable,1,11.95,08-01-2019,12:54 PM,"524 2nd St, San Francisco, CA 94016",Dallas,27in FHD Monitor
281032,Lightning Charging Cable,1,14.95,10-11-2019,9:52 AM,"56 Church St, Los Angeles, CA 90001",Portland,null
207760,Lightning Charging Cable,1,14.95,2019-06-05,6:41 PM,"375 14th St, San Francisco, CA 94016",Boston,389.99
282986,AAA Batteries (4-pack),1,2.99,14-11-2019,9:46 PM,"529 2nd St, San Francisco, CA 94016",N/A,270
240723,Bose SoundSport Headphones,-4110710,99.99,2019-04-08,5:01 PM,"412 13th St, San Francisco, CA 94016",,""""""
282042,USB-C Charging Cable,230,11.95,08-11-2019,12:59 PM,"447 Cedar St, Dallas, TX 75001",San Francisco,"319 Wilson St, Dallas, TX 75001"
187064,AAA Batteries (4-kavk),-97,2.99,04-04-2019,7:41 PM,"688 Hill St, New York City, NY 10001",Seattle,2019-05-05
290696,Bose SoundSport Headphones,1,99.99,2019-02-11,12:04 PM,"854'Jaffersok Se, Sak Franbysco, CA 94016",NULL,2.99
273559,27in FHD Monitor,8598182,149.99,10-22-2019,6:29 PM,"534 Park St, Boston, MA 02215",Google Phone,26-10-2019
235900,Bose VoundFport Headphones,1,99.99,01-07-2019,10:00 PM,"286 West St, Boston, MA 02215",unknown,?
213421,Wired Headphones,1,11.99,24-06-2019,12:16 PM,"463 Dogwood St, Portland, OR 97035",,unknown
169018,27in 4K Gaming Monitor,-4247532,389.99,03-27-2019,3:18 PM,"34 5th St, Dallas, TX 75001","""""",28-10-2019
153711,USB-C Charging Cable,1,11.95,2019-03-02,8:58 AM,"910 10th St, Atlanta, GA 30301",Los Angeles,1
